,0
2017-10-15,0.0006229450705805531
2017-10-16,0.02680759728410066
2017-10-17,0.5023818755925101
2017-10-18,0.0
2017-10-19,0.1513173429181178
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,1.2475655557721939
2017-11-12,0.11037634698900137
2017-11-13,1.7217468338611108
2017-11-14,0.33640418709519787
2017-11-15,0.0
2017-11-16,0.17887555230988883
2017-11-17,0.2025047445711585
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.45750997309703795
2017-11-23,0.15692956390258056
2017-11-24,0.929064407698092
2017-11-25,0.0
2017-11-26,0.24643150896324542
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.31376938139011773
2017-12-03,0.0926470479823607
2017-12-04,0.9047986951835565
2017-12-05,1.6670239230082948
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,1.4439832893335303
2017-12-16,1.7719496309521963
2017-12-17,1.8150435765734447
2017-12-18,1.0584018218747904
2017-12-19,1.3311659772253839
2017-12-20,0.3450121211937186
2017-12-21,1.5924536835902046
2017-12-22,0.9204320956863025
2017-12-23,1.0545245777284824
2017-12-24,3.020230539131591
2017-12-25,4.160041044860819
2017-12-26,4.378324148498558
2017-12-27,5.73386719061893
2017-12-28,5.654931430236608
2017-12-29,6.425788324600219
2017-12-30,6.420501231578794
2017-12-31,5.490686039914912
2018-01-01,5.896580316243953
2018-01-02,6.806853324361421
2018-01-03,6.436374397206761
2018-01-04,5.314875458727524
2018-01-05,4.762302334650372
2018-01-06,2.358150005733944
2018-01-07,1.7260892593134152
2018-01-08,0.6264221140802583
2018-01-09,2.6244501257430994
2018-01-10,2.0351977740007836
2018-01-11,0.4678916684786952
2018-01-12,1.3143563924823876
2018-01-13,1.114768810704215
2018-01-14,1.1389947624641816
2018-01-15,1.3032639107699426
2018-01-16,1.4882003443151413
2018-01-17,1.0893783728794453
2018-01-18,2.01969991520095
2018-01-19,2.5185705227819843
2018-01-20,1.9983749479161108
2018-01-21,1.8025332833680057
2018-01-22,0.8337876290282716
2018-01-23,1.0902752495169739
2018-01-24,1.8041453058851002
2018-01-25,2.4305214819777667
2018-01-26,3.0208850566222445
2018-01-27,2.8699394070185673
2018-01-28,4.424436599163002
