,0
2018-07-22,81.22467184861604
2018-07-23,102.02343228279747
2018-07-24,160.0931978909753
2018-07-25,104.808731034436
2018-07-26,106.4643953712479
2018-07-27,96.27647606068659
2018-07-28,78.26399570892156
2018-07-29,15.524293503626145
2018-07-30,72.09232082584914
2018-07-31,113.63748621291185
2018-08-01,43.047447713380336
2018-08-02,99.80047572468501
2018-08-03,134.62008824286852
2018-08-04,143.20392730256813
2018-08-05,59.80133992868046
2018-08-06,87.09348309533847
2018-08-07,99.25768434512064
2018-08-08,138.18412665479437
2018-08-09,62.21354287941027
2018-08-10,110.61336790801411
2018-08-11,122.40218595154614
2018-08-12,133.6494442457023
2018-08-13,42.04030862817624
2018-08-14,123.03876888368639
2018-08-15,82.85473250060895
2018-08-16,85.9551139558927
2018-08-17,37.262908091300424
2018-08-18,121.73392395419096
2018-08-19,153.5250594507571
2018-08-20,95.02385421847214
2018-08-21,87.11210881245249
2018-08-22,157.84486381816035
2018-08-23,76.96601687644552
2018-08-24,97.44606698665399
2018-08-25,102.24255500011436
2018-08-26,111.8823043749608
2018-08-27,110.73592443964941
2018-08-28,99.98215661048528
2018-08-29,69.33343327381273
2018-08-30,72.97587110033245
2018-08-31,128.57990481501525
2018-09-01,67.44455124486262
2018-09-02,149.96513048602765
2018-09-03,34.26590645204124
2018-09-04,69.46099124446827
2018-09-05,109.8601239382547
2018-09-06,128.39044885496475
2018-09-07,109.42709588232995
2018-09-08,122.0872376467338
2018-09-09,144.51779178959225
2018-09-10,140.02084277166517
2018-09-11,89.25103712949267
2018-09-12,56.750696911712616
2018-09-13,132.26029904798403
2018-09-14,112.92694405469251
2018-09-15,117.5650017054486
2018-09-16,91.60931688819696
2018-09-17,111.49905726045621
2018-09-18,69.9561608052591
2018-09-19,86.36953522436454
2018-09-20,92.68375867827025
2018-09-21,165.05340760750923
2018-09-22,86.49733286131475
2018-09-23,67.65210440695927
2018-09-24,139.1321325499482
2018-09-25,154.82780736036432
2018-09-26,104.17345061959132
2018-09-27,108.98671411173773
2018-09-28,143.78714765193564
2018-09-29,98.76710930257514
2018-09-30,144.18292212635694
2018-10-01,100.92788712893645
2018-10-02,98.06589799492993
2018-10-03,99.87437248382724
2018-10-04,162.09582938221934
2018-10-05,124.96808888186727
2018-10-06,132.4583568530067
2018-10-07,91.01047770513222
2018-10-08,50.750666290585244
2018-10-09,122.23139771793309
2018-10-10,154.97631486923095
2018-10-11,161.66753115874005
2018-10-12,161.19026374704444
2018-10-13,156.7713652802846
2018-10-14,103.9033818451651
2018-10-15,100.38541101528584
2018-10-16,96.85005825292168
2018-10-17,111.19177811992614
2018-10-18,145.21726909439306
2018-10-19,67.57841669633642
2018-10-20,83.72723082288873
2018-10-21,100.79623757096675
2018-10-22,75.26748060989911
2018-10-23,137.48588797556533
2018-10-24,85.22406901483492
2018-10-25,151.88031343080047
2018-10-26,163.64573807341876
2018-10-27,73.08017845538559
2018-10-28,156.68190977997295
2018-10-29,153.4505753238941
2018-10-30,96.42112075482912
2018-10-31,162.2536028597435
2018-11-01,50.254034431925646
2018-11-02,123.43156032842218
2018-11-03,87.81723437215038
2018-11-04,129.70737659304817
2018-11-05,127.29243391309606
2018-11-06,109.28779463255329
2018-11-07,109.5855552747424
2018-11-08,45.244663357869435
2018-11-09,105.89083481592135
2018-11-10,125.93935839947292
2018-11-11,72.13064460799436
2018-11-12,95.58558210973446
2018-11-13,102.63432251794131
2018-11-14,126.36496820393445
2018-11-15,75.85350551512833
2018-11-16,145.8178806772774
2018-11-17,113.05920952188504
2018-11-18,120.5958601735294
2018-11-19,115.24335651511
2018-11-20,112.63072248135651
2018-11-21,151.09886127436087
2018-11-22,109.18063996886227
2018-11-23,100.2256637871758
2018-11-24,76.61260112615409
2018-11-25,146.74743112616187
2018-11-26,57.28324510208916
2018-11-27,63.02706000159135
2018-11-28,165.83401668759637
2018-11-29,140.6728573093658
2018-11-30,121.22154689955114
2018-12-01,123.48415893383914
2018-12-02,26.807265607303627
2018-12-03,111.58280747172411
2018-12-04,103.72862817408065
2018-12-05,126.89720211404621
2018-12-06,96.09407705353034
2018-12-07,74.14997446760238
2018-12-08,80.83092241566662
2018-12-09,63.57009975667842
2018-12-10,97.97844416473778
2018-12-11,90.23901704757282
2018-12-12,90.60648772872577
2018-12-13,95.02228180060702
2018-12-14,124.03429313694033
2018-12-15,35.53806489610105
2018-12-16,76.19053718244606
2018-12-17,104.25065750436404
2018-12-18,152.26863808086756
2018-12-19,136.93190746857238
2018-12-20,55.56786584091931
2018-12-21,105.37822201247016
2018-12-22,76.9326389206792
2018-12-23,38.525663223047836
2018-12-24,117.63345141409745
2018-12-25,115.02669678330687
2018-12-26,160.25121744431473
2018-12-27,90.20753101057252
2018-12-28,151.6539778033547
2018-12-29,102.61579166666324
2018-12-30,74.44793786707591
2018-12-31,89.41071032520074
2019-01-01,109.38513546570289
2019-01-02,70.0264970345806
2019-01-03,127.00964659677463
2019-01-04,132.77962190995942
2019-01-05,113.64205606977383
2019-01-06,65.18422310271558
2019-01-07,161.14077487670104
2019-01-08,140.96291710349809
2019-01-09,138.22286931401626
2019-01-10,109.17113661514591
2019-01-11,121.53565874549255
2019-01-12,115.44945392361657
2019-01-13,102.84094872898947
2019-01-14,98.06141649257957
2019-01-15,148.54847865775693
2019-01-16,35.38694104192088
2019-01-17,132.63910338399586
2019-01-18,88.2142449039894
2019-01-19,123.00119974803386
2019-01-20,70.22279799385618
2019-01-21,94.82752904135832
2019-01-22,39.67479981430125
2019-01-23,92.20826443832273
2019-01-24,114.9297967617575
2019-01-25,162.2056369767377
2019-01-26,132.51733377718637
2019-01-27,111.77965885236706
2019-01-28,87.13986896591312
2019-01-29,144.93658352583904
2019-01-30,118.28184093479605
2019-01-31,102.26328472795169
2019-02-01,147.52832062299737
2019-02-02,33.09457744147576
2019-02-03,89.32523444215416
2019-02-04,108.03053410934595
2019-02-05,83.66815708485211
2019-02-06,159.7764423607057
2019-02-07,140.8048938473817
2019-02-08,96.52592498794344
2019-02-09,117.88413861314322
2019-02-10,94.81374375321006
2019-02-11,83.90837738848424
2019-02-12,127.08140679701063
2019-02-13,88.37192965688152
2019-02-14,99.0302832593301
2019-02-15,73.32508860729813
2019-02-16,109.34940458844162
2019-02-17,96.37825788636755
2019-02-18,31.9723598121916
2019-02-19,112.54387418074896
2019-02-20,136.74636500294702
2019-02-21,55.831150434728976
2019-02-22,131.26683006408837
2019-02-23,85.49816497271448
2019-02-24,93.10992403473689
2019-02-25,160.06116393758325
2019-02-26,58.35647074689808
2019-02-27,124.89135646309327
2019-02-28,151.28483547404792
2019-03-01,106.6825195787824
2019-03-02,125.28243039442403
2019-03-03,90.99026850108547
2019-03-04,86.78702298123831
2019-03-05,108.00254251805136
2019-03-06,165.77272877813294
2019-03-07,115.10866180504496
2019-03-08,151.5446180720327
2019-03-09,137.01907802502006
2019-03-10,74.2276722173472
2019-03-11,115.43553935827143
2019-03-12,155.92242720936696
2019-03-13,123.34285110422158
2019-03-14,146.1958660606193
2019-03-15,46.43511375811326
2019-03-16,117.26293276919186
2019-03-17,123.55867979305296
2019-03-18,63.326030220947445
2019-03-19,111.21222090651636
2019-03-20,75.09979242534253
2019-03-21,138.5635810979562
2019-03-22,153.34320180693948
2019-03-23,160.19289882037364
2019-03-24,123.19299925936302
2019-03-25,92.3807152657252
2019-03-26,108.4345267164695
2019-03-27,156.19093545162465
2019-03-28,118.69972065268519
2019-03-29,55.803026555108744
2019-03-30,72.45371828100944
2019-03-31,131.94925935596922
2019-04-01,118.56807709163408
2019-04-02,117.42097292848018
2019-04-03,103.94917559238547
2019-04-04,131.614608381993
2019-04-05,79.92907683378955
2019-04-06,141.59516827524524
2019-04-07,83.22075433830004
2019-04-08,100.81919257239629
2019-04-09,109.65221241061488
2019-04-10,79.73410335371034
2019-04-11,55.91386749354344
2019-04-12,138.53597107882987
2019-04-13,130.74746181094832
2019-04-14,134.8125039983082
2019-04-15,115.59320512034688
2019-04-16,164.62504433849514
2019-04-17,116.17127459771044
2019-04-18,94.99891651092496
2019-04-19,125.54363956665993
2019-04-20,101.3707874195451
2019-04-21,89.76319230426492
2019-04-22,145.99550058601793
2019-04-23,118.11068244847128
2019-04-24,151.19550869863505
2019-04-25,117.24075913625694
2019-04-26,155.71266433593541
2019-04-27,130.0055165956393
2019-04-28,70.20324412864183
2019-04-29,153.47970889989125
2019-04-30,93.02350914417681
2019-05-01,44.84944312602709
2019-05-02,103.96380455861348
2019-05-03,162.2329454493189
2019-05-04,84.37250753531134
2019-05-05,136.40824365962712
2019-05-06,156.66314767648964
2019-05-07,160.42061511967964
2019-05-08,163.3984007004166
2019-05-09,162.1220498745987
2019-05-10,109.94013608148683
2019-05-11,153.95608260874877
2019-05-12,74.25923594655309
2019-05-13,164.4264532951898
2019-05-14,124.42527618821919
2019-05-15,127.30662821231135
2019-05-16,149.25814875942436
2019-05-17,119.02532956498679
2019-05-18,127.16593043013002
2019-05-19,150.29657946663673
2019-05-20,59.19472757142283
2019-05-21,113.46159193268235
2019-05-22,137.1040551021057
2019-05-23,163.11136384617998
2019-05-24,72.94297268276412
2019-05-25,79.78648609415308
2019-05-26,77.94703941129707
2019-05-27,138.36612584272714
2019-05-28,94.93716512784975
2019-05-29,120.21709190226369
2019-05-30,123.61740076652364
2019-05-31,163.94221914818743
2019-06-01,105.97701839296933
2019-06-02,129.87618050812023
2019-06-03,100.14418689169116
2019-06-04,129.79609385282347
2019-06-05,158.64892774184875
2019-06-06,161.8894237425512
2019-06-07,69.3094340967135
2019-06-08,102.8976052208119
2019-06-09,93.95557505523169
2019-06-10,156.44488608770473
2019-06-11,123.875161309433
2019-06-12,146.0297118620396
2019-06-13,106.07499376738691
2019-06-14,164.56355142564277
2019-06-15,164.13477319532328
2019-06-16,103.6671090630425
