,0
2017-10-15,11.375072020299456
2017-10-16,10.680940400740651
2017-10-17,10.439109064749445
2017-10-18,8.704539413765458
2017-10-19,8.662809523358343
2017-10-20,7.512721315588549
2017-10-21,5.200107449707894
2017-10-22,3.8283213496521284
2017-10-23,3.706980563147116
2017-10-24,3.323682855408669
2017-10-25,1.4652302625672193
2017-10-26,1.377697985154913
2017-10-27,0.5884838899193792
2017-10-28,0.3175032590465261
2017-10-29,-0.04092466825609897
2017-10-30,-0.9684499332632666
2017-10-31,-0.9684499332632666
2017-11-01,-0.9684499332632666
2017-11-02,-0.9684499332632666
2017-11-03,-0.9684499332632666
2017-11-04,-0.9684499332632666
2017-11-05,-0.9684499332632666
2017-11-06,-0.9684499332632666
2017-11-07,-0.9684499332632666
2017-11-08,-0.9684499332632666
2017-11-09,-0.9684499332632666
2017-11-10,-0.9684499332632666
2017-11-11,-0.9684499332632666
2017-11-12,-0.9684499332632666
2017-11-13,-0.9684499332632666
2017-11-14,-0.9684499332632666
2017-11-15,-0.9684499332632666
2017-11-16,-0.9684499332632666
2017-11-17,-0.9684499332632666
2017-11-18,-0.9684499332632666
2017-11-19,-0.9684499332632666
2017-11-20,-0.9684499332632666
2017-11-21,-0.9684499332632666
2017-11-22,-0.9684499332632666
2017-11-23,-0.9684499332632666
2017-11-24,-0.9684499332632666
2017-11-25,-0.9684499332632666
2017-11-26,-0.9684499332632666
2017-11-27,-0.9684499332632666
2017-11-28,-0.9684499332632666
2017-11-29,-0.9684499332632666
2017-11-30,-0.9684499332632666
2017-12-01,-0.9684499332632666
2017-12-02,-0.9684499332632666
2017-12-03,-0.9684499332632666
2017-12-04,-0.9684499332632666
2017-12-05,-0.9684499332632666
2017-12-06,-0.9684499332632666
2017-12-07,-0.9684499332632666
2017-12-08,-0.9684499332632666
2017-12-09,-0.9684499332632666
2017-12-10,-0.9684499332632666
2017-12-11,-0.9684499332632666
2017-12-12,-0.9684499332632666
2017-12-13,-0.9684499332632666
2017-12-14,-0.9684499332632666
2017-12-15,-0.9684499332632666
2017-12-16,-0.9684499332632666
2017-12-17,-0.9684499332632666
2017-12-18,-0.9684499332632666
2017-12-19,-0.9684499332632666
2017-12-20,-0.9684499332632666
2017-12-21,-0.9684499332632666
2017-12-22,-0.9684499332632666
2017-12-23,-0.9684499332632666
2017-12-24,-0.9684499332632666
2017-12-25,-0.9684499332632666
2017-12-26,-0.9684499332632666
2017-12-27,-0.9684499332632666
2017-12-28,-0.9684499332632666
2017-12-29,-0.9684499332632666
2017-12-30,-0.9684499332632666
2017-12-31,-0.9684499332632666
2018-01-01,-0.9684499332632666
2018-01-02,-0.9684499332632666
2018-01-03,-0.9684499332632666
2018-01-04,-0.9684499332632666
2018-01-05,-0.9684499332632666
2018-01-06,-0.9684499332632666
2018-01-07,-0.9684499332632666
2018-01-08,-0.9684499332632666
2018-01-09,-0.9684499332632666
