,0
2017-10-15,77.44164030578179
2017-10-16,60.16185482387601
2017-10-17,31.999653467798215
2017-10-18,45.03508326861243
2017-10-19,49.5602166652976
2017-10-20,52.25395632064152
2017-10-21,45.206233910368965
2017-10-22,38.26770225259372
2017-10-23,49.445991162268186
2017-10-24,34.85453010358636
2017-10-25,28.996671884255584
2017-10-26,51.01231800787918
2017-10-27,48.31766873660643
2017-10-28,29.12238785539526
2017-10-29,78.53031507073119
2017-10-30,35.420073649577915
2017-10-31,29.456900747944857
2017-11-01,46.5640855239054
2017-11-02,41.4601631234563
2017-11-03,70.4640445112034
2017-11-04,44.95327482108451
2017-11-05,56.37853276347426
2017-11-06,56.99324369090771
2017-11-07,82.85446147570045
2017-11-08,47.988877101059465
2017-11-09,13.71303322532892
2017-11-10,40.51012581130351
2017-11-11,60.91415787973073
2017-11-12,50.75445098645042
2017-11-13,62.58884693093998
2017-11-14,42.708253406584475
2017-11-15,43.99633276614764
2017-11-16,42.894282477375164
2017-11-17,57.216657422999994
2017-11-18,31.446244883557707
2017-11-19,63.66926572285665
2017-11-20,21.553927077951606
2017-11-21,62.845883859731224
2017-11-22,59.81131697080319
2017-11-23,66.4125715458022
2017-11-24,47.77443154091368
2017-11-25,73.58186687790179
2017-11-26,61.097427523552916
2017-11-27,52.29650560790535
2017-11-28,66.3986345041064
2017-11-29,45.65102093478778
2017-11-30,52.81439592330184
2017-12-01,52.8528313831902
2017-12-02,57.31503603510709
2017-12-03,59.296022576194396
2017-12-04,61.092961658749665
2017-12-05,35.24211264643968
2017-12-06,56.09749914081089
2017-12-07,66.87681762889584
2017-12-08,76.00937556317977
2017-12-09,19.655640522478535
2017-12-10,44.447470646913985
2017-12-11,55.73214832286072
2017-12-12,38.864434557849584
2017-12-13,66.69210143649366
2017-12-14,30.258295589643517
2017-12-15,23.834893538658008
2017-12-16,49.436065622552626
2017-12-17,82.0289063044819
2017-12-18,35.18036491655028
2017-12-19,50.64007420294342
2017-12-20,51.005698019532375
2017-12-21,88.60723795057653
2017-12-22,75.42839366940973
2017-12-23,57.95366230396814
2017-12-24,45.19936220990046
2017-12-25,29.952542548712106
2017-12-26,50.35446868940266
2017-12-27,36.18364598055743
2017-12-28,25.91472799734707
2017-12-29,67.71444519634694
2017-12-30,26.64244942188151
2017-12-31,26.561676718642193
2018-01-01,24.35780552917241
2018-01-02,66.30670417225147
2018-01-03,61.59722172802737
2018-01-04,62.8735830657123
2018-01-05,60.813331764699385
2018-01-06,73.87886004767995
2018-01-07,62.494255456399124
2018-01-08,14.426647275198945
2018-01-09,77.33702741293828
2018-01-10,72.40388380178268
2018-01-11,53.881464463014574
2018-01-12,20.13101456577851
2018-01-13,52.335857774026756
2018-01-14,64.26005844678704
2018-01-15,64.77027637167755
2018-01-16,38.78116766454559
2018-01-17,62.76963184313225
2018-01-18,63.46033419363731
2018-01-19,36.83731842085045
2018-01-20,76.98702088518708
2018-01-21,79.98274102360634
2018-01-22,70.40043921097549
2018-01-23,64.46788307608468
2018-01-24,82.05169952688384
2018-01-25,95.26625692815684
2018-01-26,54.178393674579
2018-01-27,18.761917251399208
2018-01-28,52.03689762133417
2018-01-29,74.59470479315965
2018-01-30,62.975323111025055
2018-01-31,39.994406178866356
2018-02-01,86.09846922461729
2018-02-02,34.92022488524728
2018-02-03,49.586202865562335
2018-02-04,30.30666230573351
2018-02-05,93.85375790260477
2018-02-06,55.65676275384058
2018-02-07,69.31261993306583
2018-02-08,39.8534735736697
2018-02-09,22.170899901597508
2018-02-10,67.46792293024859
2018-02-11,45.531260958268575
2018-02-12,61.32919760348605
2018-02-13,48.151065026863655
2018-02-14,40.115582540303116
2018-02-15,67.29434899444205
2018-02-16,55.42084701374447
2018-02-17,46.795324034244295
2018-02-18,60.455707921192996
2018-02-19,50.288771004090925
2018-02-20,25.10728898660064
2018-02-21,58.223300246170176
2018-02-22,50.529534584390234
2018-02-23,38.480338800667084
2018-02-24,70.82990205032331
2018-02-25,32.059042090254
2018-02-26,42.192259884328344
2018-02-27,60.2062372437189
2018-02-28,50.193338027259585
2018-03-01,57.54459389020772
2018-03-02,41.96751269577369
2018-03-03,51.990086480655194
2018-03-04,15.330818164333875
2018-03-05,46.82899046970481
2018-03-06,29.0798052610642
2018-03-07,40.47479350044206
2018-03-08,21.449138113140567
2018-03-09,62.16338209199041
2018-03-10,39.71412972503206
2018-03-11,35.454340637680104
2018-03-12,49.683512888327456
