,0
2017-10-15,71.54373662552078
2017-10-16,89.61570503849019
2017-10-17,104.30489269374527
2017-10-18,92.25972788596661
2017-10-19,123.60589766040691
2017-10-20,135.0994141015458
2017-10-21,83.39260289321543
2017-10-22,119.08490199178317
2017-10-23,101.69368852590445
2017-10-24,73.07330076714064
2017-10-25,60.283087731244756
2017-10-26,62.83910816065565
2017-10-27,82.26885367574064
2017-10-28,85.46833899369102
2017-10-29,55.43485791086239
2017-10-30,88.14465054327295
2017-10-31,56.05968589748015
2017-11-01,98.27550819889709
2017-11-02,73.91623905190848
2017-11-03,100.13566289358963
2017-11-04,106.10393593353966
2017-11-05,121.37006496819286
2017-11-06,141.73135803311547
2017-11-07,28.26870962128251
2017-11-08,80.5517923515386
2017-11-09,149.67115434582487
2017-11-10,30.918490852935346
2017-11-11,85.37869875365982
2017-11-12,45.40538667465738
2017-11-13,63.88062584291112
2017-11-14,94.13981228365695
2017-11-15,58.67562827407167
2017-11-16,64.71384632193887
2017-11-17,78.78992123825456
2017-11-18,99.45848827887036
2017-11-19,0.0
2017-11-20,80.02397186691513
2017-11-21,66.36674691569466
2017-11-22,164.94763006631482
2017-11-23,88.95429322062196
2017-11-24,62.37059006176457
2017-11-25,62.30797909392707
2017-11-26,62.55333480653199
2017-11-27,102.06625178016802
2017-11-28,69.25289179767022
2017-11-29,147.39923464035823
2017-11-30,97.6004980654732
2017-12-01,95.08232606905848
2017-12-02,118.75625167575825
2017-12-03,65.04111405879202
2017-12-04,54.67145474577859
2017-12-05,36.84430297185532
2017-12-06,78.96061359952468
2017-12-07,4.110946853945681
2017-12-08,106.53979415602483
2017-12-09,132.04784066443594
2017-12-10,88.53639968614752
2017-12-11,88.7303363036968
2017-12-12,108.41074772662476
2017-12-13,107.90709507016582
2017-12-14,103.45444439876417
2017-12-15,64.15920684961031
2017-12-16,122.1151155009683
2017-12-17,80.68327759204685
2017-12-18,105.14535411421978
2017-12-19,69.49161514730577
2017-12-20,77.2883179034047
2017-12-21,87.89867980204079
2017-12-22,15.19834988518871
2017-12-23,100.5239792049959
2017-12-24,26.362346439550347
2017-12-25,63.253890824263486
2017-12-26,88.10789916493883
2017-12-27,121.09712633173815
2017-12-28,78.39577783473467
2017-12-29,84.49719640615166
2017-12-30,28.760398112076132
2017-12-31,38.26863690704685
2018-01-01,69.5879755050206
2018-01-02,114.16542009562026
2018-01-03,100.50922206910468
2018-01-04,20.568072446602326
2018-01-05,74.14034668858847
2018-01-06,90.67979407923028
2018-01-07,78.03415977924114
2018-01-08,90.70469289801024
2018-01-09,74.6422914841555
2018-01-10,128.7965373434296
2018-01-11,76.80811604686639
2018-01-12,76.21482665391292
2018-01-13,86.2572344078291
2018-01-14,57.547153260559845
2018-01-15,73.13731347444401
2018-01-16,88.4324761351025
2018-01-17,20.193034909259513
2018-01-18,128.83362314393233
2018-01-19,145.95568252378553
2018-01-20,73.2664889219853
2018-01-21,62.07652997059445
2018-01-22,114.83708539992563
2018-01-23,51.482474660863524
2018-01-24,70.60175865165482
2018-01-25,78.14000872907081
2018-01-26,85.35289171842626
2018-01-27,45.232421040664036
2018-01-28,81.42484275856923
2018-01-29,34.8110963183566
2018-01-30,59.17514896309506
2018-01-31,162.18831789166768
2018-02-01,102.29421426381494
2018-02-02,74.81192849879933
2018-02-03,70.36488934784624
2018-02-04,162.9310141690611
2018-02-05,87.42034351633038
2018-02-06,85.35388205943764
2018-02-07,92.40460245710912
2018-02-08,39.44046564707601
2018-02-09,97.67216554180214
2018-02-10,58.72601665157165
2018-02-11,116.88741846445376
2018-02-12,41.873246372380116
2018-02-13,106.99111916223045
2018-02-14,103.83989646424654
2018-02-15,107.57521117573478
2018-02-16,60.02933410937599
2018-02-17,55.33357243188526
2018-02-18,47.73431014840377
2018-02-19,106.44740665978115
2018-02-20,93.20902785556953
2018-02-21,96.62483392254825
2018-02-22,112.79090690310315
2018-02-23,146.97912162687743
2018-02-24,86.64377875015857
2018-02-25,108.60748408372172
2018-02-26,98.03629439359953
2018-02-27,161.04987831872248
2018-02-28,99.82946983970497
2018-03-01,102.31724804686203
2018-03-02,98.5968463484865
2018-03-03,178.70317450094225
2018-03-04,66.31603510878045
2018-03-05,38.61496161692448
2018-03-06,120.61598790544475
2018-03-07,50.43449743800576
2018-03-08,129.35790569187924
2018-03-09,119.07586082516028
2018-03-10,113.25399557349537
2018-03-11,108.23548146185142
2018-03-12,172.64472518426763
2018-03-13,130.8086876573332
2018-03-14,44.834549045631015
2018-03-15,70.89221785877406
2018-03-16,86.62435103398819
2018-03-17,122.85327430140129
2018-03-18,94.40912203910405
2018-03-19,113.86010252599186
2018-03-20,93.44391683052864
2018-03-21,129.50390885006937
2018-03-22,144.5812214121581
2018-03-23,85.86490166005782
2018-03-24,130.98345003778377
2018-03-25,84.64984497527317
2018-03-26,132.81701671758987
2018-03-27,100.45254894348538
2018-03-28,105.9088758911467
2018-03-29,41.8501435074561
2018-03-30,16.247167431190267
2018-03-31,43.94596815405607
2018-04-01,110.06969123071313
2018-04-02,40.73540738099788
2018-04-03,103.03828535058634
2018-04-04,126.43138113290708
2018-04-05,95.98857569456085
2018-04-06,131.54164571548486
2018-04-07,50.65091301647985
2018-04-08,151.34411826523177
2018-04-09,59.365026160998866
2018-04-10,80.91889294862614
2018-04-11,76.5786172658832
2018-04-12,59.71810593951695
2018-04-13,68.28893521259417
2018-04-14,125.0828391029309
2018-04-15,82.65772217119154
2018-04-16,89.50640139689453
2018-04-17,69.02809635557207
2018-04-18,103.12570997861644
2018-04-19,91.12254839150107
2018-04-20,1.0474030500092202
2018-04-21,95.14367520993957
2018-04-22,69.33066733179123
2018-04-23,62.44237547145382
2018-04-24,59.2760342517882
2018-04-25,124.50024083584141
2018-04-26,86.87405781405991
2018-04-27,137.47947282390427
2018-04-28,125.95055788859
2018-04-29,115.65600437938579
2018-04-30,74.31481082511979
2018-05-01,128.78247964267626
2018-05-02,111.97320638774835
2018-05-03,57.39148887651638
2018-05-04,78.73863575732676
2018-05-05,135.52590776849675
2018-05-06,114.72619744951626
2018-05-07,140.386516231937
2018-05-08,91.08653457180874
2018-05-09,105.31485341356601
2018-05-10,75.70151423455864
2018-05-11,134.87004201458151
2018-05-12,71.65033962110508
2018-05-13,105.12367767166052
2018-05-14,61.791359019398286
2018-05-15,38.368208830391666
2018-05-16,100.31190784361132
2018-05-17,84.05175271668281
2018-05-18,74.96300016952334
2018-05-19,75.0012626411172
2018-05-20,74.59824674567226
2018-05-21,100.2344918273684
2018-05-22,76.74590244072756
2018-05-23,49.47391252052304
2018-05-24,119.53566772712819
2018-05-25,102.6763219660771
2018-05-26,75.72388178677392
2018-05-27,30.298896307387594
2018-05-28,126.23503053227005
2018-05-29,117.52396630640756
2018-05-30,101.00197237298045
2018-05-31,89.5109361316267
2018-06-01,128.814455211515
2018-06-02,142.55894018076464
2018-06-03,77.28887109609745
2018-06-04,48.60124919538182
2018-06-05,108.8314102334758
2018-06-06,87.74746511705733
2018-06-07,155.52344727892657
2018-06-08,37.21797744077102
2018-06-09,109.81585354939935
2018-06-10,89.88766901390629
2018-06-11,96.4047733717924
2018-06-12,78.98599511651696
2018-06-13,120.45262092713827
2018-06-14,61.8595264697917
2018-06-15,129.01780205351415
2018-06-16,92.86557033436048
2018-06-17,111.06472242635671
2018-06-18,45.11502893365875
2018-06-19,114.7997915492071
2018-06-20,92.16618020962666
2018-06-21,85.99518607101687
2018-06-22,69.62721336981458
2018-06-23,68.23649582138395
2018-06-24,81.74523643296
2018-06-25,101.68117081042381
2018-06-26,78.22094414983847
2018-06-27,92.18280601783556
2018-06-28,108.33893594433363
2018-06-29,57.59113541657188
2018-06-30,122.50026935540721
2018-07-01,59.819753572015294
2018-07-02,79.07741243577891
2018-07-03,47.09872893871666
2018-07-04,83.51907980108419
2018-07-05,87.99625366018158
2018-07-06,61.04826368533383
2018-07-07,141.22939141549332
2018-07-08,136.33931188004706
2018-07-09,134.05241759987413
2018-07-10,88.05262428202379
2018-07-11,59.04781907379722
2018-07-12,155.07398039255935
2018-07-13,100.12262028912379
2018-07-14,109.65612486457186
2018-07-15,53.31509768898515
2018-07-16,108.51460700946805
2018-07-17,145.95196713108263
2018-07-18,127.73052687236344
2018-07-19,87.03542917551339
2018-07-20,63.212022309179346
2018-07-21,169.35529687931736
